---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME      |COLUMN_NAME              |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                            |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30043|any    |SAPABAP1   |ACDOCC          |SBUSA                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |SCNTR                    |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |SEGMENT                  |       1|          20|    10|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      139.42|        5.13|          0|              0|            0|2021/07/01 15:10:52|
|any |30043|any    |SAPABAP1   |ACDOCC          |SETTLEMENT_RULE          |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |SFAREA                   |       1|           1|    16|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |SPART                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |TIMESTAMP                |       1|       27696|    15|RLE        |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |       90.01|         0.0|          0|              0|            0|2021/07/09 15:50:09|
|any |30043|any    |SAPABAP1   |ACDOCC          |USNAM                    |       1|          -1|    12|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         2.3|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |VERID                    |       1|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         1.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |VKORG                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |VMFSL                    |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |VMSL                     |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |VTWEG                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |WERKS                    |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |WSL                      |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZACCIDEN                |       1|          -1|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZBIZDSK                 |       1|          -1|     6|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZBIZPRD                 |       1|          -1|     6|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCURIDEN                |       1|          -1|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM1                |       1|         136|    32|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |       34.61|        1.25|          0|     1163363328|            1|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM2                |       1|         199|    32|SPARSE     |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       52.95|         0.0|          0|              0|            0|2021/07/01 15:10:51|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM3                |       1|         240|    32|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |       45.16|        1.81|          0|     1876036299|            2|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM4                |       1|         221|    32|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        32.6|         0.0|          0|      922469139|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM5                |       1|         388|    32|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |       24.31|        1.38|          0|         532480|            0|2021/07/01 15:10:49|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM6                |       1|          35|    32|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |       51.95|        1.32|          0|      185001984|            2|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ZZCUSTOM7                |       1|          -1|    32|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
